lead_id,marketplace_id,marketplace_car_id,used_dealer_company_id,dealer_id,car_brand,car_model,car_variant,car_engine,car_year,car_transmission,reserveprice
938964,141275,294649,5421,5529,mercedes-benz,c,300 (ckd),2,2018,Auto,700000000
929279,141259,291319,1967,2016,mercedes-benz,gle,400 4matic (ckd),3,2013,Auto,200000000
924826,141247,288664,4697,4805,mercedes-benz,c,200 cgi (ckd),1.8,2002,Auto,30000000
926299,141248,288885,4343,4451,nissan,livina,el,1.5,2017,Auto,50000000
935447,141268,293119,3590,3698,mazda,cx-30,gt,2,2019,Auto,290000000
949638,141299,299448,1580,1629,wuling,confero,s,1.5,2019,Manual,70000000
931580,141258,291018,4276,4384,ford,ranger,xls,2.2,2013,Manual,100000000
947221,141291,298099,4471,4579,mazda,3,skyactiv,2,2021,Auto,385000000
931122,141257,290879,4351,4459,honda,mobilio,e,1.5,2016,Auto,152500000
945686,141292,298363,3750,3858,honda,freed,s,1.5,2009,Auto,80000000
918342,141249,289145,4320,4428,ford,everest,xlt,2.5,2012,Manual,135000000
920238,141275,294755,3590,3698,daihatsu,ayla,x elegant,1,2016,Manual,50000000
943655,141289,297525,4279,4387,toyota,fortuner,vrz trd,2.4,2016,Auto,310000000
946783,141292,298302,856,874,toyota,avanza,e,1.3,2019,Manual,120000000
282227,141257,290955,4276,4384,mazda,cx-5,touring,2.5,2012,Auto,110000000
933576,141261,291799,3362,3456,mazda,biante,skyactiv,2,2012,Auto,110000000
937111,141271,293762,2859,2938,toyota,camry,v,2.5,2013,Auto,180000000
932555,141269,293316,5628,5736,mitsubishi,pajero,d exceed,2.5,2011,Auto,195000000
938160,141299,299486,4919,5027,toyota,avanza,veloz,1.3,2017,Auto,100000000
887540,141298,299106,2685,2759,toyota,rush,s trd sportivo,1.5,2020,Auto,200000000
946379,141291,298081,5591,5699,toyota,fortuner,g,2.5,2013,Auto,170000000
936192,141269,293389,4351,4459,toyota,fortuner,g trd,2.5,2013,Auto,170000000
937600,141271,293786,4471,4579,honda,br-v,e prestige,1.5,2016,Auto,139000000
948224,141294,298500,4284,4392,honda,br-v,e prestige,1.5,2016,Auto,129500000
928368,141253,289841,4229,4337,honda,brio,satya e,1.2,2018,Auto,99000000
930671,141255,290431,5499,5607,mitsubishi,pajero,v6,3,2014,Auto,150000000
941098,141286,296806,5278,5386,toyota,yaris,e,1.5,2013,Auto,125000000
924596,141271,289649,4461,4569,toyota,kijang innova,v,2,2010,Manual,105000000
930671,141255,290431,4608,4716,nissan,serena,comfort touring,2,2014,Auto,150000000
932331,141265,292686,5263,5371,honda,cr-v,2wd,2.4,2009,Auto,100000000
943532,141292,298284,4310,4418,mazda,cx-5,touring,2.5,2015,Auto,113500000
947604,141296,298650,5244,5352,bmw,x1,sdrive18i,1.5,2017,Auto,375000000
949702,141301,299792,4697,4805,toyota,avanza,veloz,1.5,2011,Auto,90000000
940010,141277,295009,4786,4894,toyota,rush,trd sportivo,1.5,2017,Auto,120000000
930723,141255,290439,3712,5310,toyota,calya,g,1.2,2018,Auto,85000000
903690,141258,291187,5167,5275,suzuki,ertiga,gl,1.4,2012,Auto,80000000
924790,141253,289744,4964,5072,honda,jazz,rs,1.5,2013,Auto,98000000
927555,141249,289152,5000,5108,toyota,camry,v,2.5,2014,Auto,140000000
935075,141267,292966,1221,1270,toyota,avanza,veloz,1.5,2013,Manual,95000000
929814,141258,291105,5628,5736,toyota,fortuner,g trd,2.5,2010,Manual,139000000
934471,141269,291551,5566,5674,toyota,kijang innova,g,2.5,2014,Auto,170000000
871465,141262,292186,454,440,mazda,2,r,1.5,2008,Auto,73000000
931454,141261,292013,4279,4387,toyota,hilux,single cabin,2.5,2011,Manual,110000000
949666,141301,299804,5192,5300,toyota,avanza,veloz,1.3,2013,Manual,85000000
949639,141298,299126,4697,4805,toyota,vellfire,no variant,2.4,2010,Auto,200000000
940592,141282,295977,4579,4687,nissan,serena,highway star,2,2015,Auto,158000000
945486,141290,297858,5278,5386,toyota,avanza,veloz,1.5,2015,Manual,138000000
942674,141289,297643,5019,5127,toyota,kijang innova,g-n140,2,2016,Manual,200000000
938526,141273,294259,4797,4905,mitsubishi,triton,dc gls 4x4,2.4,2017,Manual,175000000
934486,141267,293002,4306,4414,nissan,teana,250 xv,2.5,2010,Auto,50000000
944240,141285,296705,1473,1522,mazda,biante,skyactiv,2,2018,Auto,189500000
925604,141251,289629,3441,3539,toyota,land cruiser,prado (4wd),2.7,2004,Auto,140000000
942173,141282,296009,1865,1914,toyota,kijang innova,g-n140,2.5,2015,Auto,260000000
933416,141260,291682,621,619,toyota,fortuner,vrz 4x2,2.4,2018,Auto,400500000
933262,141265,292828,4279,4387,toyota,kijang innova,reborn g,2,2018,Manual,189500000
946103,141294,298521,4499,1707,mercedes-benz,b,200 urban,1.6,2002,Auto,70000000
944783,141288,297324,4461,4569,toyota,kijang innova,g-n140,2,2015,Manual,189000000
940885,141277,295115,5107,5215,mazda,2,r,1.5,2013,Auto,50000000
938044,141277,295150,2624,2697,suzuki,apv,luxury,1.5,2020,Manual,130000000
934830,141265,292790,4279,4387,suzuki,xl7,beta,1.5,2020,Auto,180000000
944408,141300,299665,4709,4817,bmw,3,25i,2.5,2005,Auto,70000000
950051,141299,299475,4231,4339,toyota,yaris,e,1.5,2007,Auto,50000000
940821,141294,298398,4352,4460,toyota,yaris,j,1.5,2010,Auto,100000000
920238,141275,294755,3887,3995,daihatsu,ayla,x elegant,1,2016,Manual,50000000
946311,141294,298519,4605,4713,toyota,rush,s,1.5,2021,Auto,220000000
934763,141275,294737,4457,4565,isuzu,panther,ls,2.5,2017,Manual,150000000
930136,141258,291242,4320,4428,toyota,calya,g,1.2,2016,Manual,70000000
939489,141285,296750,4231,4331,honda,brio,satya e,1.2,2016,Manual,89000000
935297,141271,293707,1865,1914,daihatsu,sigra,r std,1.2,2015,Manual,60000000
945569,141289,297561,5107,5215,wuling,confero,s l,1.5,2011,Manual,70000000
923168,141247,288548,5244,5352,daihatsu,ayla,r dlx,1.2,2019,Manual,95000000
938525,141286,296296,1865,1914,honda,brio,rs,1.2,2020,Auto,149500000
921623,141253,289940,4464,4572,hyundai,h-1,crdi,2.5,2018,Auto,320000000
942459,141282,295885,3538,3638,toyota,fortuner,g trd,2.5,2015,Auto,225000000
933379,141268,292945,4997,5105,toyota,avanza,veloz,1.5,2016,Manual,126500000
946373,141299,298300,1718,1766,suzuki,ertiga,gx,1.5,2017,Auto,135000000
928788,141253,289878,5215,5323,mazda,biante,skyactiv,2,2013,Auto,90000000
923911,141254,290247,4567,4675,honda,jazz,rs,1.5,2019,Auto,135500000
946496,141291,297791,4336,4444,toyota,avanza,g,1.3,2016,Manual,99500000
808872,141263,292231,4320,4428,toyota,fortuner,vrz trd,2.4,2016,Auto,305000000
946496,141298,299044,4513,4621,toyota,avanza,g,1.3,2016,Manual,88500000
921411,141248,288896,2294,2347,toyota,kijang innova,g-n140,2,2016,Manual,183000000
941134,141279,295539,4964,5072,honda,jazz,rs,1.5,2020,Auto,210000000
934225,141262,292143,4835,4943,honda,hr-v,e,1.5,2016,Auto,195000000
927180,141263,292348,4339,4447,mitsubishi,outlander sport,px,2,2015,Auto,119500000
938009,141287,297185,5372,5480,nissan,march,xs,1.2,2017,Auto,50000000
938832,141276,294879,1580,1629,toyota,avanza,g,1.3,2008,Manual,50000000
950043,141300,299609,5601,5758,mazda,biante,skyactiv,2,2016,Auto,170000000
940796,141286,296796,1980,2029,mazda,cx-9,no variant,3.7,2012,Auto,150000000
934122,141265,292817,3470,3568,toyota,kijang innova,g,2,2018,Manual,300000000
942596,141292,298209,1068,1095,toyota,calya,g,1.2,2018,Auto,90000000
936945,141282,295985,4153,4261,honda,cr-v,turbo,1.5,2018,Auto,355000000
942927,141281,295722,5033,5141,honda,jazz,e,1.5,2013,Manual,105000000
930327,141276,294815,3019,3101,suzuki,ertiga,gl,1.4,2013,Auto,80000000
926723,141249,289227,3618,3726,mercedes-benz,e,280,3,2012,Auto,500000000
938471,141272,293937,5222,5330,toyota,alphard,g-h30,2.5,2016,Auto,700000000
947180,141292,298337,4608,4716,toyota,camry,g,2.4,2008,Auto,75000000
935473,141268,293102,1398,1447,toyota,kijang innova,g,2.4,2018,Auto,310000000
918785,141254,290171,4310,4418,toyota,dyna,110 st,4,2011,Manual,70000000
926509,141248,289078,5215,5323,daihatsu,xenia,d std,1,2015,Manual,50000000
926492,141261,292024,4251,4359,toyota,avanza,g,1.3,2014,Auto,112000000
927505,141259,291475,5441,5549,toyota,kijang innova,v,2.4,2018,Auto,255000000
933813,141262,292137,1180,5379,wuling,almaz,lt lux + sc cvt,1.5,2020,Auto,150000000
919992,141248,288938,5003,5111,mazda,biante,skyactiv,2,2013,Auto,143000000
282227,141257,290834,5094,5202,mazda,biante,no variant,2,2012,Auto,110000000
921208,141259,291371,5239,5347,toyota,voxy,no variant,2,2018,Auto,300000000
941295,141283,296274,4766,4874,honda,br-v,e prestige,1.5,2018,Auto,169000000
946311,141294,298519,4351,4459,toyota,calya,g,1.2,2021,Auto,71000000
722492,141290,297849,4279,4387,toyota,alphard,g,2.4,2014,Auto,100000000
932273,141262,292053,5447,5555,toyota,alphard,g,2.5,2019,Auto,300000000
950298,141299,293995,4596,4704,suzuki,ertiga,gx,1.4,2013,Manual,75000000
927376,141249,288889,4786,4894,honda,cr-v,2wd,2.4,2010,Auto,120000000
949639,141298,299126,5582,5690,toyota,vellfire,no variant,2.4,2010,Auto,200000000
942015,141298,299326,4963,5071,toyota,kijang innova,reborn v,2.4,2019,Auto,280000000
939947,141277,295033,3470,3568,toyota,kijang innova,reborn g,2,2017,Manual,165000000
933800,141267,292834,5628,5736,wuling,almaz,lt lux + sc cvt,1.5,2020,Auto,210000000
950422,141300,299660,5222,5330,wuling,almaz,lt lux + sc cvt,1.5,2021,Auto,295000000
934215,141263,292391,3389,3487,wuling,confero,s act lux,1.5,2016,Auto,80000000
951034,141300,299579,5628,5736,mitsubishi,pajero,d exceed,2.5,2014,Auto,195000000
947425,141297,299044,4471,4579,mercedes-benz,c,300 (ckd),2,2017,Auto,650000000
931454,141261,292013,1580,1629,toyota,hilux,double cabin g 4x4,2.5,2011,Manual,110000000
929589,141256,290605,1068,1095,mercedes-benz,c,200 cgi,1.8,2011,Auto,100000000
937780,141286,296941,5374,5482,mercedes-benz,c,240 elegance,2.6,2002,Auto,40000000
931861,141264,292475,5456,5564,toyota,kijang innova,reborn v,2.4,2017,Auto,346500000
946315,141299,299343,857,875,honda,cr-v,no variant,2,2016,Auto,200000000
927495,141251,289574,2533,2604,honda,jazz,rs,1.5,2017,Auto,179500000
936909,141269,293380,4484,4592,mazda,biante,skyactiv,2,2012,Auto,115000000
92727,141256,290604,5264,5372,honda,br-v,e,1.5,2018,Manual,120000000
923712,141260,293431,3590,3698,suzuki,carry,fd pick up,1.5,2014,Manual,65000000
939341,141275,294662,4608,4716,toyota,fortuner,vrz trd,2.4,2018,Auto,565000000
942131,141281,295846,5074,5182,chevrolet,trailblazer,ls,2.8,2012,Auto,110000000
927100,141263,292332,615,612,bmw,x1,sdrive18i,1.5,2020,Auto,500000000
937611,141282,295903,4461,4569,mitsubishi,xpander,sport,1.5,2018,Auto,175000000
947213,141297,298889,4279,4387,bmw,x1,sdrive18i,1.5,2011,Auto,100000000
945932,141294,298483,5248,5351,toyota,camry,v,2.4,2010,Auto,50000000
931678,141259,291440,5374,5482,suzuki,swift,gt2,1.5,2012,Manual,70000000
921411,141248,288790,2625,2698,toyota,kijang innova,q-n140,2,2016,Manual,183000000
940885,141279,295563,3362,3456,mazda,2,v,1.5,2013,Auto,50000000
938160,141299,299486,4259,4367,suzuki,ignis,gx,1.2,2017,Auto,100000000
938506,141279,295431,4270,4378,mitsubishi,pajero,v6,3,2014,Auto,150000000
938041,141271,293798,3590,3698,daihatsu,xenia,r std,1.3,2019,Manual,125000000
946661,141289,297530,4296,4404,volkswagen,tiguan,tsi,1.4,2019,Auto,410000000
929233,141271,293701,5018,5382,nissan,grand livina,sv,1.5,2019,Manual,140000000
941471,141281,295610,1735,1784,bmw,3,20i (ckd),2,2010,Auto,130000000
947666,141291,298158,4351,4459,honda,freed,s,1.5,2011,Auto,95000000
939548,141292,298356,4919,5027,honda,city,vtec,1.5,2010,Manual,75000000
926918,141248,288801,4330,4438,honda,br-v,e,1.5,2016,Auto,150000000
939350,141282,295986,4284,4392,suzuki,ertiga,gx,1.5,2019,Auto,119500000
947529,141298,299208,4177,4285,suzuki,ignis,gl,1.2,2014,Manual,100000000
930577,141259,291299,4519,4627,daihatsu,terios,tx,1.5,2008,Auto,78000000
930339,141254,290285,4320,4428,toyota,yaris,j,1.5,2011,Auto,98500000
931163,141259,291543,4279,4387,toyota,voxy,no variant,2,2017,Auto,320000000
926426,141258,291217,4709,4817,toyota,voxy,no variant,2,2017,Auto,320000000
937124,141269,293207,1580,1629,nissan,x-trail,st autech,2.5,2010,Auto,100000000
945163,141282,295982,1865,1914,honda,brio,satya e,1.2,2019,Auto,105000000
932273,141262,292053,1473,1522,toyota,alphard,g,2.5,2019,Auto,300000000
930135,141256,290616,4279,4387,honda,mobilio,s,1.5,2017,Auto,129000000
940777,141279,295534,1580,1629,daihatsu,sigra,m,1,2018,Manual,75500000
949769,141298,299104,3374,3468,honda,hr-v,a,1.5,2015,Manual,100000000
947566,141292,298250,615,612,mitsubishi,pajero sport,dakar 4x2,2.4,2017,Auto,390000000
941091,141288,297282,5215,5323,toyota,alphard,no variant,2.4,2010,Auto,200000000
930996,141258,291203,4795,4903,toyota,voxy,no variant,2,2020,Auto,350000000
680187,141257,290910,2624,2697,toyota,kijang innova,g,2,1997,Auto,9500000
940553,141276,294911,5511,5619,honda,jazz,i-dsi,1.5,2009,Auto,70000000
941747,141296,298587,4513,4625,suzuki,sx4,s-cross,1.5,2016,Auto,1500000
949575,141298,299327,4296,4404,honda,hr-v,e,1.5,2018,Auto,220000000
940922,141281,295672,4548,4656,suzuki,splash,gl,1.2,2010,Auto,69500000
945420,141288,297366,4378,4486,toyota,avanza,g,1.3,2016,Manual,99000000
934429,141263,292327,1735,1784,mitsubishi,outlander sport,px,2,2014,Auto,135000000
926987,141251,289525,5145,5253,toyota,fortuner,g trd-luxury,2.7,2014,Auto,220000000
928603,141251,289681,4251,4359,mercedes-benz,e,300,2,2017,Auto,900000000
941771,141279,295531,2625,2698,daihatsu,xenia,r,1.3,2014,Manual,98000000
945636,141289,297496,1580,1629,wuling,almaz,lt lux + sc cvt,1.5,2021,Auto,200000000
936718,141272,293902,3346,3440,daihatsu,xenia,xi,1.3,2012,Manual,70000000
945438,141300,299669,5222,5330,toyota,yaris,e,1.5,2013,Manual,100000000
943532,141292,298284,2625,2698,suzuki,ertiga,gl,1.4,2014,Auto,112000000
928272,141255,290423,4251,4359,honda,cr-v,2wd,2.4,2015,Auto,200000000
934429,141272,294036,4259,4367,mitsubishi,outlander sport,px,2,2014,Auto,135000000
942161,141298,299253,1253,1302,toyota,kijang innova,v lux,2,2021,Manual,250000000
945575,141288,297370,2133,2182,isuzu,mu-7,tfr85hg,3,2010,Auto,99500000
926987,141251,289524,5511,5619,toyota,land cruiser,prado (4wd),2.7,2014,Auto,220000000
938526,141273,294147,1034,1060,mitsubishi,triton,dc gls 4x4,2.4,2017,Manual,175000000
943332,141286,296814,4786,4894,toyota,kijang innova,v,2,2005,Manual,50000000
941306,141281,295733,5628,5736,honda,city,vti,1.5,2008,Auto,60000000
937446,141279,295552,4471,4579,chevrolet,trailblazer,ls,2.8,2012,Auto,110000000
936909,141269,293380,4279,4387,honda,c-trail,no variant,1.8,2012,Auto,115000000
942090,141281,295842,5281,5389,toyota,avanza,veloz,1.5,2019,Auto,160000000
938461,141276,294890,4385,4493,toyota,fortuner,vrz trd,2.4,2018,Auto,435000000
931522,141259,291262,4344,4452,toyota,avanza,g,1.3,2013,Auto,82500000
936977,141284,296529,4279,4387,toyota,avanza,veloz,1.3,2017,Auto,110000000
927180,141263,292444,4231,4339,mazda,cx-5,touring,2.5,2015,Auto,113500000
926486,141267,292872,4620,4728,datsun,go panca,t,1.2,2017,Manual,60000000
932155,141261,291876,4533,4641,mercedes-benz,c,200 cgi (ckd),1.8,2011,Auto,170000000
923425,141249,289146,5671,5798,mercedes-benz,c,200 (ckd),2,2017,Auto,650000000
938526,141273,294147,1034,1060,mitsubishi,triton,dc gls 4x4,2.4,2017,Manual,175000000
925604,141256,290638,1175,1224,toyota,land cruiser,prado (4wd),2.7,2004,Auto,140000000
943794,141288,297457,4461,4569,wuling,almaz,lt lux + sc cvt,1.5,2021,Auto,289500000
947814,141294,298504,4919,5027,toyota,avanza,g,1.3,2015,Manual,89000000
942368,141282,296300,5028,5136,honda,mobilio,e,1.5,2015,Auto,110000000
950353,141300,299686,5383,5489,toyota,calya,g,1.2,2018,Auto,113000000
926429,141258,291016,4550,4658,toyota,kijang innova,v,2,2016,Auto,200000000
941867,141292,298351,4259,4367,toyota,kijang innova,g,2.4,2018,Auto,250000000
938471,141282,295914,3844,3952,toyota,alphard,g-h30,2.5,2016,Auto,700000000
937989,141273,294196,3660,3768,bmw,3,20i (ckd),2,2012,Auto,235000000
930996,141259,291373,4797,4905,toyota,voxy,no variant,2,2020,Auto,350000000
940548,141277,295146,4697,4805,toyota,avanza,veloz,1.5,2013,Manual,108000000
926421,141258,291217,5109,5217,bmw,3,20i (ckd),2,2019,Auto,320000000
923125,141253,289860,3660,3768,honda,jazz,i-dsi,1.5,2008,Auto,80000000
946281,141290,297764,4471,4579,honda,cr-v,no variant,2,2012,Auto,109500000
940770,141289,297485,5073,5181,daihatsu,sigra,r std,1.2,2018,Manual,78000000
932331,141265,292686,4177,4285,honda,jazz,i-dsi,1.5,2009,Auto,70000000
937960,141273,294169,5511,5619,honda,br-v,e,1.5,2017,Auto,149500000
945012,141289,297534,2625,2698,toyota,camry,hybrid,2.5,2010,Auto,140000000
927202,141249,289099,1580,1629,land rover,range rover evoque,no variant,2,2012,Auto,400000000
919045,141255,290344,5033,5141,toyota,voxy,no variant,2,2018,Auto,350000000
927349,141251,289625,4779,4887,toyota,kijang innova,reborn g,2,2018,Manual,210000000
937780,141286,296941,2459,2517,mercedes-benz,c,240 elegance,2.6,2002,Auto,40000000
941104,141278,295249,3790,3898,toyota,kijang innova,g,2,2018,Manual,189500000
949617,141298,299303,5628,5736,toyota,avanza,g,1.3,2008,Manual,72000000
927438,141268,293176,4248,4356,honda,brio,e,1.3,2012,Auto,80000000
943518,141285,296642,4605,4713,honda,brio,rs,1.2,2017,Auto,85000000
936612,141278,295224,431,417,suzuki,ertiga,gl,1.4,2014,Auto,112000000
934386,141263,292336,5550,5658,honda,city,e,1.5,2012,Manual,60000000
938896,141274,294359,4231,4339,kia,picanto,se,1.2,2012,Manual,70000000
923913,141249,289082,4637,4745,honda,jazz,rs,1.5,2017,Auto,200000000
942379,141283,296314,5423,5531,honda,hr-v,se,1.5,2016,Auto,100000000
948903,141298,299286,4532,4640,ford,fiesta,trend,1.5,2014,Auto,89000000
943511,141285,296661,1718,1767,honda,hr-v,e,1.5,2016,Auto,159500000
931938,141258,291069,4279,4387,nissan,hr-v,prestige,1.8,2015,Auto,188000000
949494,141300,299667,4605,4713,mitsubishi,pajero sport,dakar,2.5,2012,Auto,170000000
930327,141300,299521,4457,4565,toyota,rush,s,1.5,2013,Auto,80000000
928272,141255,290283,5244,5351,honda,cr-v,prestige,2.4,2015,Auto,200000000
925645,141249,289085,4608,4716,toyota,rush,s,1.5,2011,Auto,110000000
943568,141283,296252,3844,3952,mitsubishi,pajero sport,dakar,2.5,2011,Auto,160000000
947563,141294,298501,3788,3896,honda,cr-v,turbo,1.5,2017,Auto,310000000
947180,141292,298337,4977,5085,honda,hr-v,e,1.5,2018,Auto,245000000
944864,141286,296778,4461,4569,toyota,camry,v,2.5,2014,Auto,140000000
945615,141289,297608,4279,4387,honda,br-v,e prestige,1.5,2019,Auto,170000000
925367,141247,288737,1580,1629,mitsubishi,outlander sport,px,2,2012,Auto,135000000
943500,141270,293473,1166,1215,honda,br-v,e,1.5,2017,Manual,145000000
936442,141277,295114,4720,4828,honda,cr-v,turbo prestige,1.5,2019,Auto,430000000
920773,141289,297571,4507,4615,nissan,elgrand,highway star,3.5,2011,Auto,23500000
943495,141285,296738,4322,4430,daihatsu,ayla,x elegant,1.2,2020,Manual,122000000
945345,141288,297284,5178,5266,toyota,rush,g,1.5,2014,Manual,95000000
942206,141283,296316,4344,4452,toyota,vellfire,g,2.5,2015,Auto,600000000
933579,141262,292114,1068,1095,honda,jazz,rs,1.5,2011,Auto,88000000
935733,141267,292978,5628,5736,suzuki,carry,fd pick up,1.5,2016,Manual,49000000
944490,141288,297335,5367,5475,mercedes-benz,e,280,3,1996,Manual,20000000
949992,141298,299163,1101,1149,hyundai,tucson,gls,2,2013,Auto,120000000
944408,141300,299665,3751,3859,mercedes-benz,e,300,3,2005,Auto,70000000
933322,141263,292324,1735,1784,mercedes-benz,e,280,3,2010,Auto,200000000
924745,141249,289133,3538,3638,mercedes-benz,e,280,3,2012,Auto,250000000
942161,141290,297926,3663,3771,toyota,kijang innova,g,2,2021,Manual,250000000
929101,141260,291673,1658,1707,daihatsu,xenia,r,1.3,2011,Manual,88000000
934975,141275,294561,4972,5080,toyota,yaris,j,1.5,2008,Auto,75000000
927944,141250,289420,4351,4459,mitsubishi,pajero,dakar ultimate 4x2,2.4,2018,Auto,360000000
926557,141247,288661,4276,4384,honda,mobilio,s,1.5,2014,Manual,92000000
